CustomerID,Age,Gender,AnnualIncome,SpendingScore,Region,PreferredChannel,TenureYears,WebsiteVisits,PurchasesLastYear
CUST04782,18,Male,68292,41,North,Email,8,7,2
CUST04783,25,Female,36434,56,West,Social Media,9,16,2
CUST04784,62,Male,33450,36,South,Email,9,7,9
CUST04785,31,Female,53726,24,West,Email,14,9,3
CUST04786,42,Male,34427,90,South,Social Media,10,13,4
CUST04787,28,Male,39393,29,North,Phone Call,3,6,3
CUST04788,14,Female,55309,22,West,Phone Call,8,12,2
CUST04789,33,Male,13563,11,South,Phone Call,11,12,6
CUST04790,32,Male,74636,41,South,Email,7,8,3
CUST04791,31,Female,50654,49,South,Email,2,16,3
CUST04792,33,Female,30605,11,East,Phone Call,8,13,6
CUST04793,37,Female,34741,52,North,Phone Call,12,7,7
CUST04794,33,Female,64874,67,South,Social Media,11,13,9
CUST04795,22,Female,59015,85,East,Email,4,5,5
CUST04796,39,Male,70801,75,East,SMS,0,5,8
CUST04797,15,Male,39758,8,South,Phone Call,10,13,4
CUST04798,14,Female,54448,31,North,Phone Call,7,11,3
CUST04799,42,Male,56398,74,West,Email,4,7,5
CUST04800,40,Male,60429,6,East,Phone Call,4,8,1
CUST04801,34,Male,66909,81,South,Phone Call,1,7,8
CUST04802,21,Male,39241,71,North,Email,8,3,3
CUST04803,27,Male,48287,96,North,Phone Call,5,6,3
CUST04804,32,Female,40847,13,South,Social Media,10,6,5
CUST04805,19,Female,49210,6,East,SMS,9,9,3
CUST04806,27,Male,60476,67,West,Email,11,7,3
CUST04807,41,Male,25189,27,North,Social Media,2,10,5
CUST04808,49,Female,66640,45,West,Email,6,11,9
CUST04809,30,Female,32912,26,North,Email,1,6,6
CUST04810,42,Female,45389,4,North,Email,6,9,8
CUST04811,15,Female,68659,37,North,SMS,11,11,5
CUST04812,41,Male,54920,21,East,Social Media,14,8,3
CUST04813,26,Female,55092,28,East,SMS,10,8,7
CUST04814,38,Female,32290,82,South,Email,1,6,2
CUST04815,32,Male,34338,32,West,Phone Call,10,6,10
CUST04816,48,Female,64118,53,West,SMS,4,11,4
CUST04817,26,Female,41162,33,South,Phone Call,9,6,3
CUST04818,41,Female,42576,26,East,Email,12,13,2
CUST04819,32,Female,64459,17,West,Phone Call,9,15,6
CUST04820,33,Female,34251,56,South,SMS,12,13,4
CUST04821,33,Male,54038,93,North,Social Media,14,8,6
CUST04822,26,Male,50643,84,West,Phone Call,8,14,7
CUST04823,34,Male,49959,30,East,SMS,12,11,5
CUST04824,34,Male,42223,5,West,Social Media,8,13,6
CUST04825,37,Male,41302,6,North,Email,5,11,4
CUST04826,35,Female,33824,62,East,Social Media,2,9,6
CUST04827,42,Female,57239,10,East,Email,14,8,3
CUST04828,44,Female,39977,70,South,SMS,11,8,6
CUST04829,24,Female,64531,10,East,SMS,3,9,6
CUST04830,43,Female,46631,85,South,Social Media,3,12,6
CUST04831,23,Female,34123,44,East,SMS,8,16,6
CUST04832,40,Female,46432,56,North,SMS,3,8,4
CUST04833,41,Female,43837,4,North,Email,3,4,5
CUST04834,15,Female,65136,13,North,SMS,4,5,6
CUST04835,35,Female,44464,74,North,Phone Call,5,14,6
CUST04836,30,Female,45856,80,North,Email,7,10,6
CUST04837,27,Female,71173,19,West,Phone Call,11,6,7
CUST04838,48,Female,57624,70,North,Social Media,0,11,3
CUST04839,28,Male,74940,90,East,Phone Call,4,7,4
CUST04840,26,Female,68885,62,South,SMS,8,11,5
CUST04841,35,Male,36692,9,West,Social Media,9,8,10
CUST04842,41,Female,64849,46,East,SMS,3,12,6
CUST04843,33,Female,72879,56,North,Social Media,7,14,1
CUST04844,46,Female,72992,74,North,Social Media,8,13,3
CUST04845,40,Male,64821,40,East,Email,0,11,6
CUST04846,13,Male,64512,67,West,Phone Call,7,5,3
CUST04847,29,Female,45460,83,South,SMS,7,10,4
CUST04848,29,Female,37439,62,South,Social Media,4,11,5
CUST04849,39,Female,44716,99,South,Email,9,12,8
CUST04850,8,Female,25028,46,South,Social Media,1,12,5
CUST04851,60,Male,70141,6,North,Phone Call,11,10,8
CUST04852,40,Male,45750,29,West,Social Media,6,8,1
CUST04853,36,Female,69369,19,North,Phone Call,13,15,8
CUST04854,46,Male,31527,15,West,Social Media,10,12,6
CUST04855,58,Male,66239,57,South,Phone Call,10,10,3
CUST04856,43,Female,42576,38,East,SMS,4,4,5
CUST04857,44,Female,30734,21,East,Phone Call,14,10,3
CUST04858,36,Female,74406,51,North,Phone Call,11,3,7
CUST04859,33,Male,66609,39,East,SMS,4,9,5
CUST04860,30,Female,53176,87,North,Phone Call,5,12,2
CUST04861,26,Male,50509,20,North,Social Media,11,14,2
CUST04862,28,Female,56592,2,West,Social Media,9,12,1
CUST04863,21,Female,52919,32,South,Social Media,7,11,5
CUST04864,34,Male,38115,92,South,SMS,10,9,6
CUST04865,18,Male,43819,4,South,Phone Call,0,10,7
CUST04866,36,Male,79410,7,South,Phone Call,2,14,1
CUST04867,34,Male,90082,3,West,Social Media,11,10,5
CUST04868,36,Male,73440,25,South,Phone Call,6,11,3
CUST04869,29,Male,57173,9,South,Social Media,13,15,6
CUST04870,65,Female,44933,87,East,Social Media,10,11,4
CUST04871,48,Male,38027,87,South,Social Media,8,5,2
CUST04872,22,Male,39015,26,South,SMS,9,13,6
CUST04873,37,Female,41700,64,North,Email,1,6,4
CUST04874,28,Male,82267,18,North,Email,3,4,5
CUST04875,24,Male,77094,88,South,Phone Call,10,5,6
CUST04876,21,Female,61194,91,North,Social Media,3,8,1
CUST04877,39,Female,35590,2,East,Email,10,5,3
CUST04878,28,Female,63395,1,East,Email,6,6,7
CUST04879,44,Male,46420,48,East,Phone Call,4,8,5
CUST04880,44,Female,17704,80,West,SMS,11,10,6
CUST04881,48,Male,54306,63,East,Phone Call,10,19,6
CUST04882,26,Female,37371,88,South,Phone Call,4,10,5
CUST04883,39,Male,37879,36,East,Social Media,6,8,5
CUST04884,41,Female,46243,63,East,SMS,11,12,8
CUST04885,30,Female,42525,75,East,Phone Call,14,9,7
CUST04886,27,Female,49486,26,East,Email,1,16,4
CUST04887,51,Male,48765,6,North,Email,7,15,5
CUST04888,37,Male,21862,26,East,Phone Call,5,15,7
CUST04889,41,Female,72804,93,East,Social Media,4,12,4
CUST04890,26,Female,35249,43,North,Social Media,14,13,1
CUST04891,22,Female,35714,1,North,Phone Call,11,10,9
CUST04892,29,Female,45071,9,West,SMS,0,10,2
CUST04893,33,Male,48374,27,South,Social Media,13,11,3
CUST04894,24,Female,71884,71,West,Email,1,11,9
CUST04895,34,Female,54041,3,North,SMS,5,10,8
CUST04896,18,Male,58496,61,North,Phone Call,5,17,7
CUST04897,23,Male,54118,73,North,SMS,12,10,4
CUST04898,41,Female,53471,2,West,Social Media,10,9,8
CUST04899,41,Female,54645,74,East,Social Media,8,9,6
CUST04900,31,Male,21008,81,South,Email,10,8,8
CUST04901,24,Male,46251,31,South,Phone Call,5,7,7
CUST04902,24,Female,67433,65,East,SMS,0,6,4
CUST04903,31,Male,109134,18,South,SMS,11,10,2
CUST04904,41,Male,31935,6,East,SMS,6,13,6
CUST04905,44,Female,56346,42,West,SMS,11,16,9
CUST04906,30,Female,41434,68,North,Email,2,9,7
CUST04907,23,Male,80714,4,East,Email,7,6,6
CUST04908,37,Female,29693,99,East,Email,5,4,10
CUST04909,26,Female,59374,4,North,Social Media,2,6,5
CUST04910,29,Female,28891,65,North,Email,2,12,6
CUST04911,48,Female,45221,41,South,Email,12,12,6
CUST04912,43,Female,49485,43,East,Phone Call,7,7,1
CUST04913,36,Male,66045,95,North,Phone Call,5,10,4
CUST04914,22,Male,33842,55,South,Phone Call,1,13,4
CUST04915,37,Female,59950,19,West,Phone Call,2,6,7
CUST04916,45,Female,50281,21,East,Email,11,8,5
CUST04917,31,Female,54091,58,West,Email,14,8,5
CUST04918,48,Male,64374,30,North,Social Media,5,10,2
CUST04919,47,Male,30761,7,North,SMS,13,6,6
CUST04920,51,Male,62158,69,East,SMS,13,8,6
CUST04921,38,Male,41466,64,West,Phone Call,6,11,8
CUST04922,40,Female,66438,2,North,Social Media,3,5,5
CUST04923,49,Female,55018,67,East,Email,7,5,5
CUST04924,39,Male,46857,79,East,SMS,2,10,4
CUST04925,29,Male,41149,74,East,Phone Call,13,9,6
CUST04926,30,Female,62349,9,North,Phone Call,5,11,8
CUST04927,37,Female,68914,23,North,SMS,6,5,3
CUST04928,22,Female,42007,14,East,SMS,7,13,2
CUST04929,33,Female,33004,54,South,SMS,10,9,3
CUST04930,45,Female,60413,45,East,Email,14,10,5
CUST04931,13,Male,28272,97,East,SMS,3,10,5
CUST04932,50,Female,30417,16,East,Social Media,4,10,5
CUST04933,46,Male,34059,84,South,Social Media,5,14,7
CUST04934,30,Male,43768,72,West,SMS,0,3,4
CUST04935,40,Female,29955,98,North,Email,11,12,4
CUST04936,35,Male,20918,95,North,Phone Call,8,11,7
CUST04937,47,Male,32968,57,West,SMS,2,10,2
CUST04938,44,Female,59637,8,East,SMS,1,12,3
CUST04939,20,Male,30926,25,East,SMS,10,10,5
CUST04940,40,Female,44895,41,North,Social Media,6,9,7
CUST04941,32,Female,79200,62,East,Social Media,10,8,6
CUST04942,35,Male,49262,77,West,Phone Call,10,11,4
CUST04943,27,Female,55137,18,North,Email,13,7,3
CUST04944,52,Female,35809,50,South,SMS,3,6,7
CUST04945,45,Male,82452,41,East,SMS,3,10,2
CUST04946,27,Female,41880,34,West,SMS,9,14,3
CUST04947,21,Male,46578,100,North,Phone Call,14,5,1
CUST04948,31,Male,69755,81,North,SMS,8,9,6
CUST04949,39,Female,47273,12,South,Social Media,6,9,4
CUST04950,37,Male,50718,80,East,Email,8,13,10
CUST04951,47,Female,45774,77,South,Social Media,0,6,5
CUST04952,42,Male,45877,75,West,SMS,2,11,8
CUST04953,44,Female,55557,78,North,Phone Call,9,11,7
CUST04954,38,Female,58294,42,North,Social Media,10,5,2
CUST04955,21,Male,40351,55,South,Email,9,12,5
CUST04956,33,Male,38508,92,South,Phone Call,12,9,3
CUST04957,45,Female,40862,59,South,SMS,11,13,5
CUST04958,34,Female,28981,51,East,SMS,13,7,5
CUST04959,40,Male,26143,88,North,Phone Call,5,9,3
CUST04960,31,Female,54457,53,East,Social Media,13,13,7
CUST04961,24,Female,64078,81,West,Social Media,10,18,2
CUST04962,33,Male,63065,9,East,Phone Call,12,11,4
CUST04963,38,Male,14270,94,South,Social Media,0,12,7
CUST04964,28,Female,46324,3,West,Email,13,7,8
CUST04965,32,Male,33468,8,West,Phone Call,4,9,5
CUST04966,25,Male,52156,82,East,Email,13,12,4
CUST04967,46,Female,43732,59,East,Phone Call,3,13,3
CUST04968,32,Male,58878,30,South,Email,13,7,8
CUST04969,49,Male,49712,67,South,SMS,3,8,5
CUST04970,50,Female,21559,55,West,SMS,13,16,5
CUST04971,34,Male,35493,34,South,Social Media,13,5,12
CUST04972,24,Female,50086,43,North,Phone Call,11,9,7
CUST04973,14,Male,51351,28,North,SMS,6,15,2
CUST04974,20,Male,28914,37,West,Phone Call,13,10,8
CUST04975,21,Female,26953,89,East,Phone Call,4,10,6
CUST04976,48,Male,50843,30,East,Email,6,7,5
CUST04977,36,Male,28944,71,North,SMS,0,10,9
CUST04978,38,Male,24970,62,East,Social Media,10,7,5
CUST04979,12,Male,43322,29,South,Social Media,13,11,6
CUST04980,23,Male,42673,2,North,Social Media,14,6,8
CUST04981,43,Male,36823,90,West,Phone Call,8,10,3
CUST04982,37,Female,39443,57,East,Social Media,7,13,6
CUST04983,33,Male,50207,57,West,Phone Call,6,7,4
CUST04984,40,Male,39197,42,West,SMS,14,11,4
CUST04985,51,Female,51060,49,East,Phone Call,9,5,6
CUST04986,32,Female,44292,57,East,Social Media,1,10,6
CUST04987,35,Female,52514,71,North,SMS,10,15,6
CUST04988,36,Male,63173,18,North,Social Media,5,5,5
CUST04989,58,Female,62588,70,West,Phone Call,13,10,4
CUST04990,14,Female,69323,27,West,Phone Call,3,14,9
CUST04991,41,Male,62572,54,North,Social Media,2,11,6
CUST04992,33,Female,53578,24,West,SMS,12,9,4
CUST04993,40,Male,43498,97,South,Phone Call,7,10,4
CUST04994,28,Male,44183,95,East,Email,13,6,7
CUST04995,34,Male,36833,34,East,Email,3,11,6
CUST04996,42,Male,50067,22,South,Email,2,11,6
CUST04997,66,Male,60460,88,North,Email,10,8,5
CUST04998,43,Female,39114,63,North,Social Media,14,10,2
CUST04999,26,Male,49441,36,West,Phone Call,4,11,2
CUST05000,30,Female,39839,92,West,SMS,12,9,7
CUST05001,30,Male,53140,84,North,Email,8,9,8
CUST05002,17,Female,41759,61,West,Social Media,9,10,3
CUST05003,31,Male,38907,82,South,SMS,2,11,6
CUST05004,42,Male,39800,42,East,Social Media,14,5,5
CUST05005,22,Male,57549,96,South,Phone Call,8,10,8
CUST05006,45,Female,48548,33,East,Email,3,8,5
CUST05007,39,Female,43573,74,East,SMS,11,8,3
CUST05008,27,Female,53921,9,West,SMS,9,13,3
CUST05009,33,Male,43782,25,West,Social Media,3,15,3
CUST05010,50,Male,66897,13,East,Social Media,1,10,5
CUST05011,42,Female,35392,47,West,Phone Call,11,14,3
CUST05012,35,Male,47195,45,South,SMS,7,7,8
CUST05013,32,Female,28928,5,North,Email,3,11,4
CUST05014,35,Male,44796,31,West,Email,2,7,6
CUST05015,29,Female,24805,31,West,SMS,12,10,3
CUST05016,13,Female,61194,98,West,SMS,2,10,5
CUST05017,55,Male,61497,90,North,Phone Call,0,9,4
CUST05018,36,Female,61762,71,South,Email,7,11,7
CUST05019,38,Male,50433,41,East,Email,12,9,4
CUST05020,34,Male,36801,46,South,Social Media,10,11,1
CUST05021,27,Male,37994,52,West,Social Media,4,6,2
CUST05022,33,Female,72952,84,North,Email,4,12,7
CUST05023,19,Female,71535,86,South,SMS,12,9,6
CUST05024,57,Female,51838,5,West,SMS,3,8,4
CUST05025,22,Male,42265,12,West,Social Media,12,13,4
CUST05026,24,Male,70529,21,East,SMS,11,13,2
CUST05027,30,Female,39582,9,North,Phone Call,13,14,6
CUST05028,47,Male,53432,93,East,SMS,4,10,3
CUST05029,35,Male,70279,91,South,SMS,11,8,5
CUST05030,22,Female,37454,17,East,SMS,4,10,5
CUST05031,47,Female,62438,24,South,Social Media,8,11,6
CUST05032,42,Male,57808,27,West,SMS,10,8,5
CUST05033,40,Male,49407,8,North,Email,5,11,3
CUST05034,42,Female,35098,44,North,Social Media,12,10,2
CUST05035,58,Female,39133,62,West,SMS,8,10,4
CUST05036,56,Male,54341,29,North,SMS,7,17,5
CUST05037,28,Male,28649,83,East,Phone Call,2,13,6
CUST05038,51,Male,51961,74,South,SMS,1,12,7
CUST05039,38,Female,58115,24,South,Social Media,5,4,8
CUST05040,39,Male,64778,34,South,SMS,13,11,2
CUST05041,18,Male,29024,60,East,Social Media,12,8,0
CUST05042,33,Male,69743,31,South,Email,1,11,3
CUST05043,26,Male,75430,4,North,SMS,2,14,6
CUST05044,43,Male,56152,95,South,Social Media,2,9,4
CUST05045,45,Male,34429,9,East,Email,12,7,4
CUST05046,14,Female,45078,90,North,Social Media,0,9,4
CUST05047,34,Female,49286,77,West,SMS,4,4,5
CUST05048,46,Female,54056,90,North,Social Media,7,8,2
CUST05049,33,Male,50329,54,East,SMS,8,12,4
CUST05050,42,Female,54217,1,North,Social Media,6,12,4
CUST05051,38,Male,48638,61,South,Email,4,11,2
CUST05052,38,Male,53976,73,East,SMS,7,11,6
CUST05053,32,Male,43092,31,West,Email,8,6,3
CUST05054,22,Male,44927,88,South,SMS,11,8,8
CUST05055,23,Male,41359,45,East,Social Media,8,9,5
CUST05056,42,Female,78758,60,East,Email,8,7,7
CUST05057,35,Female,71958,86,West,SMS,10,12,9
CUST05058,33,Female,58329,73,West,Email,1,14,4
CUST05059,30,Male,69879,87,East,Phone Call,12,7,5
CUST05060,31,Female,61976,84,West,Email,2,8,2
CUST05061,45,Male,52719,42,West,SMS,1,11,7
CUST05062,31,Female,27416,85,South,Social Media,10,6,3
CUST05063,21,Female,46067,27,East,Phone Call,13,15,2
CUST05064,42,Female,44974,58,North,Phone Call,10,15,2
CUST05065,32,Female,33003,69,South,Phone Call,4,11,2
CUST05066,35,Female,27707,81,East,Email,13,12,3
CUST05067,51,Female,57390,98,East,SMS,11,4,5
CUST05068,34,Male,54867,73,South,Email,2,10,6
CUST05069,37,Male,32489,34,West,Phone Call,12,13,5
CUST05070,23,Male,38811,10,North,Phone Call,8,5,0
CUST05071,32,Male,67418,66,North,Phone Call,1,11,4
CUST05072,41,Male,36834,25,East,Email,14,10,6
CUST05073,19,Female,52561,3,East,Phone Call,4,12,3
CUST05074,37,Male,47153,34,North,Social Media,11,9,2
CUST05075,36,Male,57595,71,East,SMS,14,5,6
CUST05076,35,Male,37158,28,North,Phone Call,4,9,6
CUST05077,45,Male,51351,9,West,SMS,4,9,9
CUST05078,38,Male,52530,11,North,Email,0,14,6
CUST05079,49,Male,53452,93,North,Phone Call,9,8,3
CUST05080,25,Male,51186,80,North,Social Media,6,8,5
CUST05081,36,Male,55169,39,East,Phone Call,13,8,5
CUST05082,35,Male,82876,93,West,Social Media,1,4,4
CUST05083,24,Female,88419,13,South,Social Media,11,11,5
CUST05084,44,Male,40411,99,South,SMS,13,12,2
CUST05085,58,Male,15226,11,North,SMS,13,9,3
CUST05086,34,Female,58932,35,East,Email,1,13,5
CUST05087,40,Female,52793,8,South,Social Media,8,12,4
CUST05088,35,Male,65915,7,South,Social Media,11,11,1
CUST05089,27,Male,54273,69,North,SMS,0,10,2
CUST05090,16,Male,50879,70,North,Email,8,9,13
CUST05091,27,Female,66933,57,East,SMS,5,7,6
CUST05092,21,Male,69031,35,South,SMS,4,9,2
CUST05093,52,Female,29201,94,North,Email,4,10,4
CUST05094,33,Female,37750,11,West,Social Media,4,12,13
CUST05095,31,Female,48416,38,West,Social Media,5,13,7
CUST05096,43,Female,51476,91,West,Email,6,10,3
CUST05097,23,Female,46610,85,North,Social Media,10,7,6
CUST05098,27,Male,56513,78,East,Email,8,10,2
CUST05099,35,Male,64941,49,West,Email,1,5,5
CUST05100,45,Female,75840,35,West,SMS,3,13,4
CUST05101,40,Female,58683,29,West,Social Media,10,7,6
CUST05102,37,Female,37214,88,North,Social Media,4,12,3
CUST05103,35,Female,47789,100,North,Email,5,10,2
CUST05104,39,Male,48869,41,North,SMS,6,16,4
CUST05105,37,Female,57719,96,West,SMS,2,9,5
CUST05106,24,Female,55822,6,North,Social Media,13,8,6
CUST05107,35,Male,80755,10,North,Phone Call,2,12,4
CUST05108,24,Male,43077,84,East,Email,8,10,4
CUST05109,35,Male,55771,84,North,Social Media,8,5,2
CUST05110,30,Male,85320,90,South,Social Media,13,10,6
CUST05111,60,Female,41221,85,North,Phone Call,1,11,6
CUST05112,34,Female,52177,23,North,Phone Call,3,9,5
CUST05113,20,Female,35826,46,South,SMS,3,10,6
CUST05114,33,Female,51231,12,South,SMS,4,9,4
CUST05115,40,Female,38296,55,North,SMS,1,10,5
CUST05116,51,Female,65702,13,East,SMS,11,12,6
CUST05117,29,Female,52209,74,West,Email,14,9,6
CUST05118,19,Female,35969,7,South,Phone Call,10,13,2
CUST05119,43,Female,62608,12,East,Social Media,10,12,6
CUST05120,21,Male,52694,61,North,SMS,3,9,5
CUST05121,30,Female,64292,25,North,Social Media,10,10,8
CUST05122,32,Male,32785,2,South,Email,13,11,3
CUST05123,34,Male,55532,26,South,SMS,2,7,6
CUST05124,41,Male,61600,51,East,Email,13,10,4
CUST05125,28,Male,43649,69,North,SMS,12,10,2
CUST05126,32,Female,31114,62,South,Social Media,10,11,5
CUST05127,34,Male,49375,72,South,Email,5,7,5
CUST05128,36,Male,68421,73,West,SMS,3,6,6
CUST05129,35,Female,66888,39,South,Social Media,0,11,5
CUST05130,39,Male,43573,84,East,Social Media,2,15,2
CUST05131,43,Female,30753,11,North,Social Media,7,4,2
CUST05132,38,Female,43532,64,South,SMS,11,6,4
CUST05133,39,Female,42972,86,West,Social Media,2,7,1
CUST05134,19,Female,56696,80,South,Social Media,6,8,6
CUST05135,35,Male,48424,42,South,SMS,1,15,2
CUST05136,39,Female,38701,10,North,Email,13,12,4
CUST05137,42,Male,66563,89,West,Social Media,4,11,5
CUST05138,28,Male,52106,19,East,SMS,6,12,1
CUST05139,28,Female,56531,4,East,Email,0,12,7
CUST05140,29,Male,24125,83,North,Social Media,13,10,2
CUST05141,40,Female,13636,3,East,SMS,10,8,3
CUST05142,45,Male,28436,81,East,Phone Call,11,12,5
CUST05143,30,Male,42791,14,South,SMS,0,5,8
CUST05144,44,Male,58645,10,East,Social Media,10,5,2
CUST05145,36,Male,14866,6,West,Email,7,6,4
CUST05146,33,Female,73892,31,South,Email,1,13,6
CUST05147,32,Female,52558,31,East,Email,11,11,4
CUST05148,42,Male,70404,48,West,Social Media,12,10,6
CUST05149,38,Male,36710,9,South,Social Media,10,11,5
CUST05150,57,Male,57557,76,West,Email,3,7,7
CUST05151,26,Male,51277,26,North,Email,14,9,8
CUST05152,40,Female,62265,2,North,Email,2,11,5
CUST05153,29,Male,46493,4,East,Email,4,14,6
CUST05154,26,Male,57098,96,West,SMS,1,11,5
CUST05155,34,Male,66532,92,South,Social Media,5,3,3
CUST05156,36,Female,40232,6,West,Phone Call,7,9,2
CUST05157,64,Male,53633,30,West,Email,4,10,0
CUST05158,33,Female,21682,55,North,SMS,6,10,7
CUST05159,23,Female,60537,28,North,Phone Call,4,7,4
CUST05160,37,Male,79319,61,East,Phone Call,12,6,5
CUST05161,14,Male,31333,77,West,Email,5,16,2
CUST05162,34,Male,48629,55,West,Email,8,6,5
CUST05163,35,Female,63207,36,South,SMS,11,8,2
CUST05164,42,Female,50471,74,South,Email,10,13,2
CUST05165,44,Male,52476,74,North,Phone Call,13,9,3
CUST05166,29,Female,44135,5,West,Email,9,9,5
CUST05167,33,Male,43577,29,East,SMS,10,11,6
CUST05168,27,Male,48699,100,North,SMS,0,11,7
CUST05169,23,Male,50625,12,West,SMS,9,3,7
CUST05170,38,Male,32278,22,North,SMS,8,12,6
CUST05171,22,Male,49009,59,East,SMS,2,10,2
CUST05172,30,Male,73528,39,West,Email,9,10,6
CUST05173,25,Female,43712,2,East,Social Media,14,9,6
CUST05174,40,Female,31441,14,West,SMS,13,8,5
CUST05175,53,Female,47728,10,West,Social Media,2,10,6
CUST05176,21,Male,39280,48,East,Email,3,13,3
CUST05177,16,Male,29924,64,South,SMS,7,10,10
CUST05178,33,Male,52087,3,East,Social Media,0,12,4
CUST05179,35,Female,39345,72,East,Social Media,3,9,11
CUST05180,37,Male,40629,60,North,Phone Call,14,6,5
CUST05181,30,Female,52301,81,East,Social Media,6,8,2
CUST05182,32,Male,27002,68,East,Phone Call,11,8,7
CUST05183,38,Female,23876,21,North,Phone Call,2,4,5
CUST05184,45,Male,60063,94,South,Social Media,6,9,3
CUST05185,15,Male,21037,19,East,Phone Call,10,6,6
CUST05186,31,Female,35349,79,North,Social Media,4,5,4
CUST05187,37,Female,23002,20,South,Phone Call,12,9,10
CUST05188,25,Female,42707,58,South,SMS,9,13,6
CUST05189,52,Male,56420,42,East,SMS,10,9,3
CUST05190,28,Female,51685,94,South,SMS,8,8,5
CUST05191,34,Female,85878,10,East,Social Media,7,13,4
CUST05192,40,Male,66303,23,South,Social Media,10,7,6
CUST05193,29,Male,36032,88,South,Email,2,10,5
CUST05194,16,Female,32044,12,South,Social Media,13,13,7
CUST05195,30,Male,90600,9,East,Email,11,14,8
CUST05196,45,Female,65938,79,South,Email,3,6,5
CUST05197,31,Female,58840,29,West,SMS,6,8,3
CUST05198,26,Female,51122,82,North,Social Media,12,11,7
CUST05199,44,Male,54102,20,North,Social Media,13,7,5
CUST05200,31,Female,27768,65,West,Email,1,11,5
CUST05201,29,Female,52355,3,South,Email,9,12,5
CUST05202,36,Male,51068,8,West,Social Media,10,14,4
CUST05203,42,Female,36437,39,East,Email,5,7,9
CUST05204,58,Female,41922,64,North,Social Media,8,10,6
CUST05205,43,Female,72727,31,South,Social Media,11,13,5
CUST05206,46,Male,48122,72,North,Phone Call,8,9,8
CUST05207,29,Female,81067,79,West,Email,5,9,4
CUST05208,24,Male,23889,22,West,SMS,11,13,6
CUST05209,35,Male,42168,96,North,Social Media,5,12,2
CUST05210,36,Female,26790,5,North,Email,5,7,4
CUST05211,24,Female,31858,58,North,Email,10,13,4
CUST05212,33,Male,37576,73,North,Email,9,11,1
CUST05213,38,Female,54729,79,West,Social Media,5,8,5
CUST05214,38,Female,54002,63,South,Social Media,2,9,7
CUST05215,40,Male,39810,61,North,Social Media,3,12,5
